667;2022-05-26;15:52:51.0000000;631
668;2024-11-12;21:35:24.0000000;617
669;2022-11-10;12:26:41.0000000;1005
670;2023-12-18;03:21:30.0000000;711
671;2023-12-03;22:33:43.0000000;88
672;2023-01-08;05:15:26.0000000;563
673;2024-05-31;06:34:57.0000000;961
674;2023-08-02;20:38:34.0000000;504
675;2024-02-28;05:47:55.0000000;488
676;2024-05-03;02:31:02.0000000;135
677;2023-01-16;04:43:46.0000000;637
678;2024-07-02;16:45:24.0000000;986
679;2024-01-07;22:49:44.0000000;277
680;2022-08-25;15:21:19.0000000;735
681;2022-02-22;13:03:07.0000000;479
682;2023-10-14;06:43:06.0000000;66
683;2024-04-29;23:46:53.0000000;851
684;2022-01-05;02:46:49.0000000;808
685;2023-03-22;16:42:35.0000000;226
686;2023-11-26;16:21:43.0000000;803
687;2023-09-23;15:44:56.0000000;90
688;2022-04-06;12:52:43.0000000;294
689;2022-01-30;20:00:22.0000000;558
690;2023-05-05;22:52:09.0000000;741
691;2023-05-04;05:04:03.0000000;667
692;2024-07-13;13:24:22.0000000;270
693;2022-09-13;05:18:21.0000000;722
694;2024-10-03;01:52:03.0000000;599
695;2024-05-18;22:47:09.0000000;913
696;2022-10-25;13:38:11.0000000;432
697;2023-06-12;07:25:56.0000000;977
698;2024-09-03;15:39:21.0000000;220
699;2022-08-01;04:08:30.0000000;305
700;2023-06-25;21:46:38.0000000;456
701;2024-06-25;01:28:45.0000000;972
702;2022-08-30;08:05:22.0000000;983
703;2024-10-21;21:55:54.0000000;872
704;2024-12-20;23:18:02.0000000;389
705;2023-03-15;20:36:35.0000000;502
706;2023-03-25;04:03:48.0000000;104
707;2024-06-07;09:04:33.0000000;586
708;2024-04-19;14:51:57.0000000;114
709;2024-10-11;18:51:11.0000000;100
710;2022-03-06;13:34:56.0000000;426
711;2024-07-17;00:02:04.0000000;69
712;2022-01-24;16:39:08.0000000;218
713;2022-08-10;12:25:33.0000000;830
714;2022-04-16;16:39:37.0000000;793
715;2023-03-11;01:19:19.0000000;561
716;2023-10-22;20:30:15.0000000;610
717;2023-03-08;22:02:14.0000000;831
718;2022-02-14;04:15:14.0000000;189
719;2024-01-31;19:39:22.0000000;589
720;2023-06-08;06:08:45.0000000;507
721;2024-07-27;05:21:00.0000000;148
722;2023-05-15;23:49:31.0000000;180
723;2024-01-28;23:50:33.0000000;44
724;2022-07-19;12:39:52.0000000;760
725;2023-01-19;14:37:41.0000000;553
726;2022-03-21;04:52:30.0000000;738
727;2022-05-06;20:41:16.0000000;671
728;2023-04-22;21:36:40.0000000;916
729;2024-11-13;05:03:50.0000000;393
730;2023-07-22;18:08:14.0000000;483
731;2024-06-26;02:58:09.0000000;567
732;2024-11-28;21:10:01.0000000;837
733;2024-03-18;05:57:33.0000000;349
734;2022-06-22;20:20:33.0000000;755
735;2024-12-13;10:59:33.0000000;542
736;2024-09-21;22:35:09.0000000;816
737;2022-07-02;16:26:13.0000000;138
738;2023-06-09;10:30:49.0000000;83
739;2022-06-13;10:21:07.0000000;358
740;2024-06-05;01:49:44.0000000;582
741;2024-03-16;16:43:33.0000000;521
742;2022-07-07;16:41:39.0000000;894
743;2024-07-18;07:04:18.0000000;223
744;2022-11-30;18:27:50.0000000;787
745;2022-07-28;23:01:31.0000000;633
746;2023-05-08;20:40:20.0000000;901
747;2024-06-17;14:21:17.0000000;414
748;2023-04-06;13:33:06.0000000;147
749;2023-10-06;10:57:37.0000000;562
750;2024-12-27;06:13:38.0000000;545
751;2022-05-01;10:14:00.0000000;483
752;2022-06-01;22:13:40.0000000;669
753;2024-06-10;06:35:49.0000000;533
754;2023-03-19;06:35:42.0000000;419
755;2022-11-06;10:44:24.0000000;252
756;2024-07-16;18:13:51.0000000;835
757;2023-08-09;13:51:47.0000000;589
758;2023-07-10;18:56:20.0000000;969
759;2022-10-23;19:08:04.0000000;815
760;2022-11-05;18:19:49.0000000;627
761;2024-05-14;20:28:11.0000000;981
762;2023-06-26;09:19:01.0000000;924
763;2022-12-27;16:13:26.0000000;648
764;2024-06-27;00:31:01.0000000;720
765;2024-02-23;05:41:51.0000000;569
766;2023-03-29;06:45:13.0000000;705
767;2023-04-04;15:25:26.0000000;609
768;2022-09-26;08:31:36.0000000;564
769;2023-09-13;22:48:57.0000000;608
770;2024-02-18;07:39:23.0000000;962
771;2022-06-27;04:09:52.0000000;676
772;2023-09-10;09:49:26.0000000;334
773;2022-12-15;14:09:34.0000000;99
774;2024-04-30;18:39:55.0000000;765
775;2023-02-02;16:35:44.0000000;890
776;2024-12-29;02:32:18.0000000;56
777;2022-08-25;21:55:16.0000000;183
778;2022-08-21;11:41:35.0000000;23
779;2024-08-06;04:11:30.0000000;1005
780;2023-11-15;02:30:40.0000000;155
781;2023-04-20;12:53:02.0000000;893
782;2022-11-27;10:34:33.0000000;28
783;2023-07-29;06:10:22.0000000;249
784;2023-09-21;03:13:18.0000000;267
785;2023-06-27;00:59:38.0000000;916
786;2024-09-23;19:11:28.0000000;63
787;2022-07-19;02:10:00.0000000;676
788;2023-06-08;22:22:40.0000000;306
789;2022-07-21;18:06:01.0000000;987
790;2023-10-13;07:54:31.0000000;284
791;2023-11-03;16:35:43.0000000;221
792;2023-04-29;13:21:21.0000000;910
793;2024-03-25;17:59:32.0000000;326
794;2024-09-16;15:28:05.0000000;576
795;2024-04-30;12:26:11.0000000;313
796;2023-04-01;20:11:06.0000000;384
797;2024-08-06;10:26:36.0000000;288
798;2024-03-18;21:42:57.0000000;364
799;2024-10-20;21:11:09.0000000;340
800;2023-05-07;13:02:54.0000000;947
801;2023-08-13;18:13:29.0000000;714
802;2022-10-10;03:12:51.0000000;492
803;2023-07-05;16:56:36.0000000;84
804;2024-04-29;14:54:06.0000000;121
805;2024-12-26;07:08:30.0000000;957
806;2023-12-11;07:34:13.0000000;634
807;2023-09-03;01:48:18.0000000;198
808;2023-06-11;18:22:02.0000000;749
809;2022-08-01;22:29:04.0000000;219
810;2022-12-16;18:51:01.0000000;664
811;2023-01-21;03:42:36.0000000;58
812;2023-05-30;19:24:03.0000000;421
813;2023-08-20;18:17:16.0000000;137
814;2024-12-12;17:32:55.0000000;675
815;2022-11-16;09:30:21.0000000;392
816;2022-10-20;05:56:52.0000000;104
817;2024-12-13;22:58:47.0000000;486
818;2023-10-14;08:27:10.0000000;809
819;2023-11-23;04:57:19.0000000;245
820;2023-06-17;00:09:50.0000000;990
821;2022-06-26;18:17:18.0000000;900
822;2022-03-29;13:36:41.0000000;470
823;2022-05-11;00:42:56.0000000;408
824;2023-09-03;08:08:24.0000000;764
825;2022-09-28;10:47:47.0000000;79
826;2022-10-28;08:00:54.0000000;587
827;2024-11-26;23:35:01.0000000;110
828;2022-04-27;02:13:46.0000000;776
829;2024-06-11;02:41:09.0000000;328
830;2024-01-08;01:28:31.0000000;680
831;2023-07-02;00:02:29.0000000;731
832;2022-08-19;16:28:50.0000000;340
833;2022-04-12;14:16:08.0000000;838
834;2023-06-20;15:20:28.0000000;226
835;2024-05-15;10:41:30.0000000;147
836;2022-05-06;07:38:38.0000000;740
837;2022-02-10;02:20:10.0000000;992
838;2022-04-06;14:27:37.0000000;440
839;2022-05-10;00:06:46.0000000;424
840;2022-06-05;10:45:55.0000000;569
841;2022-04-17;23:34:07.0000000;419
842;2023-04-13;15:29:23.0000000;503
843;2024-12-26;02:25:22.0000000;307
844;2022-12-09;16:57:59.0000000;823
845;2022-07-14;14:36:45.0000000;309
846;2022-04-25;14:55:18.0000000;292
847;2022-06-11;18:42:55.0000000;462
848;2024-03-13;11:31:40.0000000;10
849;2024-06-14;07:40:13.0000000;616
850;2023-09-07;18:30:47.0000000;867
851;2023-02-19;18:39:58.0000000;773
852;2023-09-15;11:55:06.0000000;26
853;2024-06-08;01:04:18.0000000;401
854;2022-07-07;06:11:19.0000000;824
855;2023-07-10;23:20:19.0000000;261
856;2022-01-30;03:48:34.0000000;664
857;2024-06-30;23:41:20.0000000;5
858;2022-02-25;19:46:07.0000000;361
859;2024-01-12;09:27:47.0000000;409
860;2023-05-19;14:56:53.0000000;348
861;2023-09-27;17:07:52.0000000;794
862;2023-02-02;17:57:32.0000000;869
863;2023-07-06;17:53:01.0000000;148
864;2022-09-23;06:28:26.0000000;494
865;2022-05-02;16:36:58.0000000;642
866;2022-04-28;01:57:42.0000000;193
867;2024-11-03;12:30:41.0000000;922
868;2023-11-08;12:28:27.0000000;662
869;2023-05-13;12:03:21.0000000;238
870;2022-11-09;07:27:06.0000000;582
871;2024-04-06;07:49:32.0000000;266
872;2022-12-15;13:51:25.0000000;13
873;2022-05-21;11:30:52.0000000;361
874;2022-12-12;05:46:44.0000000;47
875;2024-03-17;07:18:19.0000000;76
876;2022-02-04;02:33:19.0000000;951
877;2024-04-28;21:22:14.0000000;265
878;2023-09-04;12:06:49.0000000;859
879;2022-06-09;18:24:54.0000000;521
880;2024-11-21;16:45:57.0000000;783
881;2023-02-20;19:04:52.0000000;138
882;2023-07-26;02:24:44.0000000;918
883;2024-08-21;10:13:51.0000000;268
884;2022-05-22;04:56:04.0000000;558
885;2023-06-06;21:56:19.0000000;258
886;2022-08-29;16:21:20.0000000;309
887;2022-09-07;18:59:10.0000000;958
888;2023-04-11;06:55:47.0000000;585
889;2024-03-17;16:02:28.0000000;207
890;2022-10-23;12:30:01.0000000;175
891;2024-09-22;13:15:31.0000000;286
892;2023-08-31;14:48:18.0000000;838
893;2024-07-25;09:40:18.0000000;353
894;2023-02-14;02:57:55.0000000;786
895;2024-12-12;15:25:01.0000000;600
896;2022-07-12;05:31:00.0000000;239
897;2023-09-24;20:53:07.0000000;156
898;2023-09-15;22:17:02.0000000;321
899;2023-05-11;13:48:00.0000000;351
900;2024-07-21;22:14:17.0000000;365
901;2022-02-09;21:28:47.0000000;144
902;2024-07-13;20:01:27.0000000;823
903;2024-11-16;10:19:07.0000000;713
904;2024-07-01;08:38:21.0000000;755
905;2023-12-09;14:27:29.0000000;480
906;2022-03-13;13:00:16.0000000;862
907;2023-01-09;11:37:31.0000000;62
908;2022-02-21;01:44:14.0000000;990
909;2022-07-15;07:38:34.0000000;930
910;2024-01-18;15:49:57.0000000;796
911;2022-12-12;04:32:51.0000000;265
912;2023-06-26;13:21:07.0000000;98
913;2023-12-07;03:43:21.0000000;434
914;2024-11-29;14:02:08.0000000;713
915;2022-11-12;13:30:51.0000000;527
916;2023-06-26;12:01:11.0000000;207
917;2022-08-22;00:25:28.0000000;373
918;2022-08-29;03:14:12.0000000;122
919;2022-06-12;19:23:56.0000000;743
920;2023-09-26;11:59:14.0000000;11
921;2023-11-02;13:11:57.0000000;633
922;2022-10-27;12:43:42.0000000;717
923;2023-09-02;20:35:57.0000000;611
924;2024-02-22;02:34:27.0000000;923
925;2024-01-06;07:26:05.0000000;691
926;2024-08-31;16:36:48.0000000;672
927;2022-04-24;01:48:13.0000000;142
928;2023-08-12;11:12:33.0000000;499
929;2022-07-05;06:37:44.0000000;462
930;2024-04-18;13:49:26.0000000;537
931;2022-03-03;07:43:35.0000000;656
932;2024-06-06;10:52:14.0000000;733
933;2022-01-31;00:54:40.0000000;332
934;2023-06-11;21:57:38.0000000;857
935;2024-11-28;16:49:37.0000000;927
936;2022-09-16;14:48:18.0000000;667
937;2022-12-25;14:16:31.0000000;751
938;2023-04-12;20:58:12.0000000;578
939;2023-07-03;19:17:05.0000000;856
940;2023-11-07;22:10:53.0000000;729
941;2022-09-02;05:27:23.0000000;947
942;2023-04-26;18:15:52.0000000;66
943;2023-05-25;10:49:36.0000000;911
944;2024-03-03;20:43:47.0000000;450
945;2022-02-10;16:25:24.0000000;209
946;2024-03-13;18:18:03.0000000;371
947;2024-01-22;20:52:46.0000000;283
948;2024-09-27;22:21:26.0000000;707
949;2022-05-05;15:26:12.0000000;462
950;2023-06-06;08:04:34.0000000;375
951;2022-01-10;22:54:11.0000000;471
952;2023-10-22;07:01:15.0000000;378
953;2022-01-03;10:42:10.0000000;504
954;2022-07-05;21:10:31.0000000;191
955;2022-03-13;12:03:09.0000000;108
956;2024-05-05;10:32:22.0000000;525
957;2023-06-16;12:34:43.0000000;872
958;2024-06-06;17:39:51.0000000;153
959;2024-03-06;14:48:41.0000000;384
960;2023-01-26;20:18:47.0000000;482
961;2022-04-22;23:29:17.0000000;270
962;2023-11-08;05:19:09.0000000;448
963;2024-06-24;00:37:14.0000000;315
964;2023-11-18;21:24:27.0000000;30
965;2023-04-06;09:53:54.0000000;925
966;2023-04-19;11:41:14.0000000;313
967;2022-10-26;20:00:26.0000000;309
968;2022-08-23;11:22:19.0000000;252
969;2022-09-26;23:58:04.0000000;664
970;2023-07-19;23:40:58.0000000;330
971;2023-10-25;15:07:42.0000000;640
972;2023-06-04;13:21:57.0000000;125
973;2023-04-09;09:38:51.0000000;613
974;2023-09-13;08:44:59.0000000;293
975;2024-03-24;14:14:03.0000000;412
976;2023-07-02;15:00:42.0000000;102
977;2022-07-25;13:30:34.0000000;124
978;2022-01-07;23:15:45.0000000;393
979;2023-06-01;13:13:57.0000000;428
980;2023-10-17;20:21:19.0000000;945
981;2024-05-06;04:02:54.0000000;701
982;2022-05-01;00:19:22.0000000;535
983;2024-03-26;02:23:04.0000000;533
984;2024-06-17;08:27:27.0000000;979
985;2024-05-10;09:24:27.0000000;371
986;2022-08-11;23:03:50.0000000;446
987;2024-04-15;06:28:20.0000000;324
988;2023-08-02;08:38:04.0000000;228
989;2023-05-27;05:27:12.0000000;934
990;2024-10-29;05:26:56.0000000;235
991;2023-12-07;23:20:44.0000000;203
992;2024-11-27;12:55:21.0000000;615
993;2023-11-16;18:02:36.0000000;893
994;2023-01-25;06:48:12.0000000;333
995;2022-01-23;20:53:12.0000000;443
996;2023-08-26;21:35:49.0000000;458
997;2024-04-16;19:41:10.0000000;678
998;2022-11-06;01:01:05.0000000;834
999;2023-05-30;18:11:03.0000000;792
1000;2024-03-31;21:42:02.0000000;474
1001;2023-12-13;04:05:09.0000000;666
1002;2024-01-09;12:57:57.0000000;467
1003;2022-02-17;18:00:23.0000000;561
1004;2022-12-10;22:42:39.0000000;944
1005;2023-07-02;05:56:17.0000000;961
1006;2024-09-12;12:50:10.0000000;101
1007;2024-11-27;10:50:41.0000000;386
1008;2023-11-05;05:02:04.0000000;267
1009;2023-06-11;16:08:43.0000000;867
1010;2022-10-03;09:01:29.0000000;549
1011;2023-02-02;11:24:17.0000000;91
1012;2022-01-31;06:28:58.0000000;55
1013;2024-03-02;06:31:16.0000000;119
1014;2022-05-13;04:06:21.0000000;91
1015;2022-12-06;22:23:07.0000000;936
1016;2023-01-11;05:11:21.0000000;417
1017;2024-10-03;12:45:13.0000000;988
1018;2023-05-06;22:08:08.0000000;778
1019;2024-02-17;21:04:41.0000000;823
1020;2023-05-08;18:38:13.0000000;627
1021;2023-03-27;02:44:55.0000000;187
1022;2022-12-06;22:39:16.0000000;741
1023;2022-02-08;02:18:52.0000000;860
1024;2023-12-02;01:27:55.0000000;187
1025;2023-01-17;16:48:55.0000000;495
1026;2024-07-27;03:32:43.0000000;436
1027;2024-01-20;04:25:52.0000000;895
1028;2022-06-15;14:24:37.0000000;851
1029;2023-01-15;21:11:46.0000000;736
1030;2023-01-07;02:13:15.0000000;149
1031;2022-11-03;20:21:20.0000000;216
1032;2024-07-26;07:34:16.0000000;237
1033;2024-09-07;03:31:08.0000000;810
1034;2022-01-30;18:44:47.0000000;656
1035;2022-05-13;23:36:11.0000000;747
1036;2023-09-18;16:43:04.0000000;532
1037;2022-09-21;12:50:02.0000000;76
1038;2024-02-05;04:13:39.0000000;590
1039;2023-07-04;01:14:37.0000000;389
1040;2023-06-13;03:59:03.0000000;431
1041;2024-07-14;14:12:08.0000000;384
1042;2024-05-12;07:46:06.0000000;369
1043;2023-01-08;09:32:49.0000000;596
1044;2024-05-09;20:38:31.0000000;467
1045;2024-03-25;15:10:32.0000000;262
1046;2022-09-30;10:04:26.0000000;982
1047;2023-01-26;20:50:07.0000000;358
1048;2024-08-01;12:53:18.0000000;811
1049;2024-07-20;03:22:43.0000000;633
1050;2024-04-16;19:45:24.0000000;8
1051;2024-10-06;19:24:23.0000000;842
1052;2023-02-22;15:21:58.0000000;841
1053;2024-06-13;10:41:04.0000000;980
1054;2024-07-07;02:40:40.0000000;895
1055;2023-07-20;07:25:21.0000000;12
1056;2023-09-02;05:07:32.0000000;992
1057;2022-11-05;22:56:49.0000000;16
1058;2024-12-04;15:04:26.0000000;967
1059;2022-09-19;21:18:38.0000000;174
1060;2024-04-25;11:09:35.0000000;81
1061;2023-01-02;20:22:56.0000000;420
1062;2024-10-06;14:05:54.0000000;467
1063;2023-10-05;19:37:34.0000000;940
1064;2023-11-25;03:50:01.0000000;271
1065;2024-01-21;02:30:21.0000000;164
1066;2022-02-11;18:01:45.0000000;202
1067;2023-06-22;05:57:12.0000000;709
1068;2023-05-31;06:38:31.0000000;970
1069;2023-10-24;12:28:44.0000000;562
1070;2022-08-10;15:37:33.0000000;914
1071;2024-12-16;01:16:50.0000000;629
1072;2022-08-01;00:15:56.0000000;120
1073;2023-04-11;14:26:20.0000000;129
1074;2022-01-29;19:41:43.0000000;379
1075;2023-06-14;14:50:43.0000000;639
1076;2023-01-25;23:06:22.0000000;951
1077;2024-10-10;13:58:15.0000000;184
1078;2022-09-12;10:56:14.0000000;233
1079;2023-08-21;16:04:22.0000000;569
1080;2022-09-26;18:57:33.0000000;169
1081;2024-09-14;20:33:21.0000000;627
1082;2023-04-20;04:51:07.0000000;618
1083;2024-09-01;17:39:58.0000000;695
1084;2024-07-20;03:44:04.0000000;969
1085;2023-08-17;18:25:06.0000000;252
1086;2022-03-19;00:17:31.0000000;136
1087;2024-11-23;19:56:58.0000000;298
1088;2023-11-11;23:04:56.0000000;822
1089;2023-05-04;03:31:11.0000000;47
1090;2024-03-12;04:47:35.0000000;176
1091;2023-12-13;16:26:11.0000000;720
1092;2022-09-15;03:43:31.0000000;59
1093;2022-07-11;23:43:52.0000000;242
1094;2024-07-09;23:08:45.0000000;828
1095;2022-04-13;04:17:09.0000000;273
1096;2022-09-01;03:14:20.0000000;19
1097;2024-03-09;23:54:55.0000000;111
1098;2022-02-06;02:18:20.0000000;363
1099;2024-07-20;03:15:29.0000000;189
1100;2024-06-30;22:58:05.0000000;944
1101;2022-07-15;20:23:50.0000000;865
1102;2022-08-08;02:31:28.0000000;47
1103;2023-04-15;07:14:06.0000000;973
1104;2024-10-19;04:55:54.0000000;815
1105;2024-06-06;10:51:12.0000000;403
1106;2023-04-21;04:36:55.0000000;513
1107;2022-11-10;15:46:08.0000000;510
1108;2022-01-08;18:58:21.0000000;240
1109;2024-09-20;02:17:52.0000000;989
1110;2022-11-11;13:16:12.0000000;317
1111;2022-10-04;20:22:46.0000000;589
1112;2023-08-11;20:28:55.0000000;731
1113;2023-04-12;01:14:09.0000000;143
1114;2024-01-17;06:48:21.0000000;615
1115;2024-11-02;02:06:36.0000000;937
1116;2022-02-13;16:20:08.0000000;233
1117;2022-07-06;13:54:52.0000000;733
1118;2023-11-16;03:44:25.0000000;480
1119;2022-09-26;13:50:39.0000000;897
1120;2022-12-09;13:59:50.0000000;424
1121;2024-10-17;14:52:28.0000000;268
1122;2023-02-18;22:29:31.0000000;352
1123;2023-05-14;05:51:46.0000000;756
1124;2024-05-12;22:32:09.0000000;248
1125;2022-10-21;18:03:19.0000000;392
1126;2022-02-10;20:29:58.0000000;183
1127;2023-05-25;22:07:37.0000000;156
1128;2024-03-31;18:27:29.0000000;868
1129;2024-02-02;22:27:13.0000000;506
1130;2022-09-23;19:30:22.0000000;176
1131;2023-09-30;07:20:53.0000000;666
1132;2022-12-25;22:46:52.0000000;736
1133;2023-10-25;13:18:04.0000000;926
1134;2024-09-30;18:32:15.0000000;50
1135;2022-06-14;05:42:49.0000000;418
1136;2024-04-11;06:12:45.0000000;423
1137;2024-05-30;13:31:08.0000000;661
1138;2023-07-18;12:27:38.0000000;110
1139;2022-06-30;20:29:19.0000000;589
1140;2022-12-26;10:49:27.0000000;920
1141;2023-01-30;22:59:50.0000000;645
1142;2024-08-20;11:56:10.0000000;887
1143;2023-05-18;08:17:17.0000000;319
1144;2023-02-13;22:17:25.0000000;414
1145;2022-07-30;10:48:07.0000000;395
1146;2024-10-07;10:22:21.0000000;836
1147;2023-03-05;14:33:49.0000000;321
1148;2024-04-25;03:55:45.0000000;873
1149;2023-09-09;03:50:50.0000000;93
1150;2023-05-06;10:58:41.0000000;278
1151;2022-10-11;09:44:29.0000000;681
1152;2023-08-24;10:28:52.0000000;746
1153;2022-10-24;05:42:50.0000000;486
1154;2023-11-07;09:05:58.0000000;443
1155;2022-02-01;06:19:26.0000000;932
1156;2024-03-13;18:25:41.0000000;304
1157;2023-04-29;17:46:40.0000000;528
1158;2024-07-23;19:23:38.0000000;863
1159;2022-09-06;04:44:02.0000000;722
1160;2024-11-26;10:07:12.0000000;763
1161;2023-02-28;14:28:44.0000000;809
1162;2022-02-03;06:30:00.0000000;751
1163;2022-07-05;05:37:20.0000000;22
1164;2023-04-01;14:23:50.0000000;960
1165;2024-12-23;06:20:38.0000000;263
1166;2023-02-26;00:36:00.0000000;31
1167;2022-08-17;21:27:53.0000000;204
1168;2024-03-31;08:59:39.0000000;889
1169;2023-11-14;08:26:06.0000000;383
1170;2023-11-29;19:08:53.0000000;48
1171;2022-11-15;00:03:53.0000000;415
1172;2024-08-05;17:39:02.0000000;926
1173;2023-05-10;18:09:43.0000000;264
1174;2022-02-22;15:30:30.0000000;944
1175;2023-08-17;08:52:58.0000000;716
1176;2023-02-05;09:42:33.0000000;810
1177;2022-06-20;04:02:03.0000000;895
1178;2023-07-28;11:04:42.0000000;458
1179;2022-02-18;18:26:55.0000000;498
1180;2022-03-18;03:04:31.0000000;753
1181;2023-06-09;09:44:27.0000000;149
1182;2024-10-07;07:59:26.0000000;915
1183;2024-09-09;09:18:46.0000000;348
1184;2024-12-14;20:06:26.0000000;388
1185;2023-12-25;22:25:47.0000000;724
1186;2022-10-08;07:53:44.0000000;534
1187;2022-04-18;17:38:50.0000000;140
1188;2023-10-26;15:52:28.0000000;439
1189;2023-01-21;13:07:44.0000000;518
1190;2022-09-01;11:55:13.0000000;721
1191;2023-12-23;08:44:18.0000000;655
1192;2024-03-09;10:07:22.0000000;406
1193;2022-01-12;08:03:19.0000000;448
1194;2023-05-09;09:32:18.0000000;671
1195;2022-01-19;04:33:00.0000000;203
1196;2024-02-09;04:31:29.0000000;151
1197;2023-12-21;19:49:11.0000000;951
1198;2023-03-30;21:44:06.0000000;355
1199;2023-04-11;21:44:35.0000000;877
1200;2023-09-01;19:53:34.0000000;547
1201;2023-01-20;10:54:32.0000000;960
1202;2024-03-20;06:06:29.0000000;459
1203;2022-08-09;17:42:22.0000000;719
1204;2024-12-16;01:59:07.0000000;663
1205;2023-06-16;13:19:46.0000000;703
1206;2022-08-22;02:18:39.0000000;845
1207;2023-12-11;20:31:18.0000000;1007
1208;2024-12-22;03:32:44.0000000;896
1209;2022-04-28;18:43:13.0000000;719
1210;2024-09-06;14:34:23.0000000;475
1211;2022-09-12;10:22:14.0000000;600
1212;2023-07-22;23:29:01.0000000;137
1213;2024-08-03;05:19:46.0000000;996
1214;2023-01-11;21:27:56.0000000;1003
1215;2023-07-20;18:13:41.0000000;650
1216;2022-01-28;01:31:28.0000000;451
1217;2023-08-15;00:28:53.0000000;20
1218;2023-05-10;03:41:42.0000000;176
1219;2024-09-13;22:47:08.0000000;700
1220;2022-01-08;18:34:14.0000000;734
1221;2022-01-18;02:17:44.0000000;441
1222;2024-04-08;20:20:21.0000000;1000
1223;2024-02-16;04:23:51.0000000;988
1224;2023-01-19;19:40:03.0000000;521
1225;2022-02-15;01:44:03.0000000;862
1226;2023-05-03;02:42:52.0000000;483
1227;2023-07-13;10:10:30.0000000;337
1228;2022-04-17;15:43:14.0000000;54
1229;2023-06-27;22:36:23.0000000;450
1230;2022-03-13;15:59:13.0000000;910
1231;2024-11-03;06:15:48.0000000;516
1232;2023-07-16;21:53:34.0000000;116
1233;2022-11-05;22:59:22.0000000;283
1234;2023-11-18;22:50:50.0000000;945
1235;2024-05-26;21:01:18.0000000;1004
1236;2023-02-09;21:50:49.0000000;59
1237;2023-02-03;08:08:36.0000000;721
1238;2022-05-24;19:25:26.0000000;800
1239;2024-03-05;09:37:09.0000000;123
1240;2022-11-08;17:41:24.0000000;925
1241;2024-10-02;20:01:17.0000000;337
1242;2022-04-29;19:02:38.0000000;883
1243;2024-11-05;17:33:19.0000000;282
1244;2022-01-25;15:05:00.0000000;752
1245;2022-02-26;14:24:05.0000000;459
1246;2024-04-28;21:23:12.0000000;225
1247;2024-07-22;06:19:33.0000000;441
1248;2024-11-21;07:56:09.0000000;694
1249;2022-05-23;12:06:38.0000000;463
1250;2022-09-28;23:51:55.0000000;573
1251;2023-12-06;08:55:09.0000000;422
1252;2023-04-22;16:49:32.0000000;35
1253;2024-08-26;01:58:23.0000000;824
1254;2023-04-06;17:16:18.0000000;689
1255;2024-07-13;02:51:03.0000000;843
1256;2023-11-17;09:02:17.0000000;364
1257;2023-04-26;17:21:07.0000000;768
1258;2022-07-02;15:08:39.0000000;883
1259;2023-11-07;19:30:07.0000000;433
1260;2024-05-23;03:08:06.0000000;975
1261;2023-11-15;18:51:03.0000000;232
1262;2024-09-13;01:21:04.0000000;65
1263;2024-09-11;16:59:59.0000000;899
1264;2023-10-03;11:22:41.0000000;96
1265;2022-07-06;06:10:23.0000000;360
1266;2023-08-02;02:55:32.0000000;672
1267;2024-01-27;16:00:43.0000000;556
1268;2024-01-27;22:21:18.0000000;942
1269;2022-02-17;11:05:09.0000000;49
1270;2024-03-03;02:44:05.0000000;348
1271;2024-05-14;03:04:49.0000000;90
1272;2023-11-07;12:44:57.0000000;404
1273;2024-06-07;23:57:29.0000000;94
1274;2023-08-03;12:43:32.0000000;215
1275;2023-05-05;10:31:54.0000000;201
1276;2024-07-20;23:57:21.0000000;937
1277;2022-05-23;20:44:02.0000000;873
1278;2022-01-25;19:54:18.0000000;673
1279;2022-07-20;22:19:01.0000000;811
1280;2023-01-01;19:59:15.0000000;728
1281;2022-01-21;13:22:14.0000000;38
1282;2024-08-26;07:37:28.0000000;403
1283;2022-08-09;23:28:48.0000000;555
1284;2022-08-17;08:50:29.0000000;826
1285;2023-12-24;06:21:06.0000000;482
1286;2022-10-22;18:16:11.0000000;65
1287;2023-10-08;19:25:11.0000000;809
1288;2023-04-26;12:04:37.0000000;360
1289;2024-12-25;14:18:52.0000000;604
1290;2024-09-29;10:33:51.0000000;866
1291;2024-08-03;09:14:17.0000000;871
1292;2022-09-22;02:25:31.0000000;800
1293;2024-08-28;00:36:59.0000000;833
1294;2022-01-13;02:18:31.0000000;707
1295;2022-11-09;15:53:04.0000000;486
1296;2024-04-30;19:59:31.0000000;732
1297;2024-11-13;15:28:31.0000000;694
1298;2023-05-09;15:56:09.0000000;331
1299;2023-09-06;10:49:29.0000000;269
1300;2023-09-08;22:31:01.0000000;330
1301;2022-02-10;17:56:16.0000000;984
1302;2023-12-19;00:26:42.0000000;425
1303;2022-05-26;23:46:34.0000000;709
1304;2022-12-06;10:52:31.0000000;16
1305;2023-06-06;22:05:30.0000000;502
1306;2023-07-07;18:35:01.0000000;239
1307;2023-06-15;04:54:33.0000000;917
1308;2022-08-18;07:28:08.0000000;824
1309;2022-10-05;00:58:55.0000000;705
1310;2023-09-06;10:48:55.0000000;590
1311;2022-01-25;23:06:09.0000000;550
1312;2024-01-06;09:52:21.0000000;662
1313;2022-02-17;12:06:51.0000000;828
1314;2024-09-19;21:18:11.0000000;918
1315;2022-10-30;09:35:44.0000000;383
1316;2022-02-11;12:32:16.0000000;841
1317;2024-12-15;15:54:35.0000000;3
