1156;2024-02-28;02:28:44.0000000;996;42
1157;2023-07-28;16:40:04.0000000;1149;444
1158;2024-05-02;14:38:42.0000000;922;766
1159;2022-12-02;10:20:53.0000000;1560;904
1160;2022-05-04;01:38:49.0000000;972;966
1161;2023-07-22;02:16:41.0000000;1829;546
1162;2023-08-14;18:34:06.0000000;370;107
1163;2024-03-02;20:07:33.0000000;1304;629
1164;2022-07-31;11:16:59.0000000;3062;77
1165;2023-04-29;10:11:43.0000000;1662;744
1166;2022-09-18;04:39:47.0000000;2292;377
1167;2023-10-22;11:14:53.0000000;3392;651
1168;2024-12-21;14:23:02.0000000;2484;541
1169;2024-07-13;13:29:32.0000000;1257;66
1170;2022-02-11;00:15:11.0000000;857;44
1171;2024-08-30;15:30:02.0000000;1406;882
1172;2022-06-06;03:02:53.0000000;232;531
1173;2024-08-08;19:33:53.0000000;1871;663
1174;2024-07-07;12:13:27.0000000;3153;555
1175;2024-07-04;20:24:26.0000000;1947;331
1176;2024-08-14;13:23:29.0000000;1863;823
1177;2022-10-15;10:44:55.0000000;3120;891
1178;2024-12-03;00:56:49.0000000;1408;894
1179;2023-10-19;00:08:30.0000000;2605;340
1180;2024-12-18;19:09:28.0000000;2148;642
1181;2024-08-04;10:45:52.0000000;445;877
1182;2022-04-11;12:01:43.0000000;682;924
1183;2023-09-29;12:27:30.0000000;3376;327
1184;2024-10-24;14:14:42.0000000;1051;218
1185;2022-10-05;03:45:09.0000000;778;490
1186;2022-07-09;00:55:04.0000000;3500;188
1187;2022-06-10;11:16:25.0000000;1882;625
1188;2022-01-01;01:04:04.0000000;1394;76
1189;2022-06-12;06:27:41.0000000;1707;770
1190;2022-10-08;00:14:22.0000000;2603;774
1191;2022-06-27;09:47:26.0000000;3172;907
1192;2023-04-13;06:38:29.0000000;2707;220
1193;2024-04-26;13:53:31.0000000;2075;425
1194;2022-04-18;17:02:11.0000000;2053;954
1195;2023-07-25;04:22:57.0000000;3025;876
1196;2022-04-25;11:35:22.0000000;1782;280
1197;2022-04-23;21:18:50.0000000;2092;918
1198;2022-03-24;19:28:52.0000000;2379;273
1199;2023-09-08;22:05:34.0000000;3349;766
1200;2022-04-07;18:32:40.0000000;1596;911
1201;2022-05-29;00:00:49.0000000;1328;974
1202;2022-10-27;03:02:59.0000000;1585;243
1203;2023-02-28;11:25:57.0000000;2846;206
1204;2022-09-18;12:54:22.0000000;1639;497
1205;2022-06-28;03:42:27.0000000;1214;401
1206;2023-09-02;08:14:40.0000000;556;55
1207;2022-10-13;07:52:50.0000000;2477;300
1208;2023-08-14;01:38:46.0000000;3463;806
1209;2022-05-10;08:59:16.0000000;1295;623
1210;2022-03-19;11:09:08.0000000;900;415
1211;2023-04-11;03:30:33.0000000;2566;983
1212;2023-01-30;01:08:47.0000000;1424;230
1213;2022-06-09;18:04:55.0000000;2672;503
1214;2023-09-28;18:50:40.0000000;2232;164
1215;2022-09-11;22:55:04.0000000;482;46
1216;2022-04-16;09:51:26.0000000;1977;469
1217;2022-10-06;06:32:44.0000000;2742;454
1218;2022-10-22;07:43:20.0000000;3073;707
1219;2023-01-30;03:56:14.0000000;3480;43
1220;2024-11-20;00:46:54.0000000;62;848
1221;2024-06-10;09:07:08.0000000;113;167
1222;2024-03-16;14:14:42.0000000;227;29
1223;2024-06-07;23:47:28.0000000;1103;916
1224;2024-08-20;14:15:28.0000000;2809;555
1225;2022-02-26;00:48:09.0000000;3448;560
1226;2024-12-01;21:14:48.0000000;3222;983
1227;2024-02-15;05:10:37.0000000;3096;255
1228;2022-01-27;04:35:24.0000000;1479;904
1229;2022-04-26;04:05:25.0000000;2533;464
1230;2022-01-04;05:22:37.0000000;928;736
1231;2024-01-04;12:31:19.0000000;983;977
1232;2023-09-11;05:11:58.0000000;3273;779
1233;2023-01-17;22:03:12.0000000;2731;218
1234;2023-01-30;10:28:32.0000000;1572;526
1235;2022-10-05;10:29:19.0000000;3238;180
1236;2022-04-25;14:26:10.0000000;2271;955
1237;2023-06-16;20:56:18.0000000;3056;635
1238;2024-08-12;09:57:19.0000000;2551;293
1239;2023-09-16;05:39:40.0000000;933;756
1240;2022-06-05;05:56:07.0000000;2420;806
1241;2022-10-13;04:23:56.0000000;2481;447
1242;2022-04-16;21:18:19.0000000;2979;731
1243;2022-01-12;05:04:39.0000000;1848;482
1244;2022-11-21;17:43:00.0000000;315;1006
1245;2022-09-02;18:36:36.0000000;721;769
1246;2024-09-16;00:01:56.0000000;1555;98
1247;2024-07-21;16:16:28.0000000;1153;471
1248;2024-09-02;03:04:05.0000000;542;716
1249;2024-07-06;01:27:52.0000000;3475;254
1250;2023-04-15;15:22:55.0000000;1363;429
1251;2023-06-28;13:14:27.0000000;644;382
1252;2022-04-22;00:20:56.0000000;1331;811
1253;2024-12-19;22:57:02.0000000;3178;777
1254;2022-06-18;15:51:06.0000000;2721;5
1255;2023-09-01;15:42:34.0000000;3245;473
1256;2024-04-12;20:47:09.0000000;1476;550
1257;2024-11-21;16:52:08.0000000;2908;907
1258;2022-02-26;15:59:05.0000000;910;469
1259;2024-08-11;04:48:31.0000000;289;139
1260;2023-05-29;21:34:09.0000000;1713;211
1261;2023-09-11;10:14:24.0000000;1662;366
1262;2023-09-02;00:43:47.0000000;916;969
1263;2024-02-18;02:24:58.0000000;1369;146
1264;2024-03-01;03:40:23.0000000;1212;297
1265;2023-02-01;23:08:29.0000000;3092;883
1266;2022-04-18;07:20:59.0000000;1955;91
1267;2022-10-05;12:01:11.0000000;3090;601
1268;2022-12-01;00:21:19.0000000;2749;225
1269;2024-04-22;00:24:36.0000000;994;459
1270;2022-02-23;16:03:39.0000000;2554;488
1271;2024-08-24;11:20:54.0000000;173;214
1272;2023-12-25;08:33:53.0000000;3271;440
1273;2023-10-05;11:04:44.0000000;1060;754
1274;2024-06-07;23:24:29.0000000;1168;338
1275;2022-03-19;04:54:20.0000000;2127;410
1276;2023-03-16;23:15:40.0000000;3298;111
1277;2023-04-02;01:46:21.0000000;2003;499
1278;2024-04-13;15:34:29.0000000;2678;92
1279;2023-08-31;17:26:47.0000000;2114;924
1280;2023-08-25;10:47:34.0000000;403;178
1281;2024-12-10;23:44:29.0000000;3177;807
1282;2022-12-31;04:46:42.0000000;40;400
1283;2022-01-31;04:38:07.0000000;2755;511
1284;2024-02-03;19:38:03.0000000;2817;911
1285;2022-03-20;09:21:21.0000000;435;975
1286;2022-11-26;09:10:42.0000000;3404;912
1287;2023-07-26;15:28:29.0000000;3355;301
1288;2022-01-02;10:18:10.0000000;2820;297
1289;2024-06-21;01:07:15.0000000;1890;60
1290;2024-11-28;21:07:33.0000000;368;809
1291;2022-11-28;00:30:44.0000000;739;305
1292;2022-11-02;10:35:20.0000000;298;947
1293;2024-10-27;17:15:44.0000000;942;461
1294;2022-09-14;12:10:54.0000000;1599;666
1295;2023-12-13;12:26:44.0000000;1666;472
1296;2024-12-05;08:11:22.0000000;79;272
1297;2023-11-05;16:36:22.0000000;494;1011
1298;2024-02-23;21:23:30.0000000;2637;25
1299;2022-02-21;19:09:55.0000000;3106;819
1300;2022-05-12;09:34:58.0000000;2880;85
1301;2023-12-16;15:34:21.0000000;2069;997
1302;2024-12-11;12:04:18.0000000;3233;219
1303;2022-07-10;13:39:17.0000000;364;746
1304;2024-09-08;11:05:22.0000000;1802;867
1305;2023-12-05;16:57:56.0000000;3377;697
1306;2024-08-11;08:41:25.0000000;650;307
1307;2024-11-21;06:25:49.0000000;568;438
1308;2022-12-15;13:42:15.0000000;3276;726
1309;2023-05-20;11:35:08.0000000;2607;904
1310;2023-10-20;20:39:23.0000000;2784;386
1311;2023-08-29;09:31:39.0000000;55;33
1312;2024-06-27;01:38:00.0000000;2283;211
1313;2022-06-10;19:53:30.0000000;181;964
1314;2022-04-25;13:20:17.0000000;2453;913
1315;2024-07-11;06:16:32.0000000;2252;456
1316;2022-10-11;08:23:38.0000000;870;606
1317;2023-02-13;05:04:17.0000000;1700;937
1318;2022-08-01;12:33:42.0000000;669;265
1319;2022-07-10;17:11:19.0000000;2536;627
1320;2024-03-27;11:48:50.0000000;479;784
1321;2022-09-01;20:20:06.0000000;3285;881
1322;2022-10-19;04:53:43.0000000;232;203
1323;2024-01-20;22:25:29.0000000;2650;994
1324;2023-09-11;09:53:31.0000000;1200;622
1325;2022-03-07;07:28:18.0000000;412;908
1326;2024-08-22;18:18:21.0000000;2388;966
1327;2023-08-22;03:46:47.0000000;1365;734
1328;2022-06-10;19:50:17.0000000;2759;462
1329;2023-05-17;18:16:06.0000000;1177;398
1330;2023-09-19;11:42:00.0000000;802;49
1331;2024-11-24;01:47:18.0000000;1855;974
1332;2022-10-04;00:51:43.0000000;2710;645
1333;2024-04-14;09:22:32.0000000;2402;652
1334;2022-10-12;21:58:10.0000000;2331;16
1335;2022-03-29;11:31:05.0000000;1305;941
1336;2023-01-25;05:16:48.0000000;29;404
1337;2024-10-11;06:24:40.0000000;3228;700
1338;2024-05-02;10:57:29.0000000;3040;379
1339;2023-06-07;18:18:43.0000000;3451;854
1340;2022-06-24;03:32:30.0000000;2793;791
1341;2024-05-28;03:48:38.0000000;1975;175
1342;2024-03-11;10:25:17.0000000;1479;365
1343;2023-02-25;10:44:10.0000000;2269;322
1344;2024-06-11;01:39:03.0000000;2654;97
1345;2023-03-25;05:00:35.0000000;3457;794
1346;2023-08-13;19:22:33.0000000;3395;572
1347;2023-12-29;13:10:35.0000000;2216;729
1348;2022-03-26;07:58:31.0000000;3014;260
1349;2022-02-17;14:08:58.0000000;318;207
1350;2024-08-18;22:27:31.0000000;2087;423
1351;2022-02-26;01:38:36.0000000;2393;377
1352;2023-03-16;09:05:22.0000000;3160;781
1353;2023-04-13;01:02:52.0000000;160;773
1354;2024-08-31;03:37:28.0000000;2236;856
1355;2023-04-02;18:02:01.0000000;2688;236
1356;2023-06-21;06:28:49.0000000;1617;183
1357;2023-10-06;01:55:29.0000000;3172;80
1358;2022-04-21;14:08:12.0000000;3520;514
1359;2024-02-14;14:26:24.0000000;1913;230
1360;2024-04-04;00:45:29.0000000;380;945
1361;2024-11-22;23:13:25.0000000;2066;961
1362;2023-07-27;14:14:06.0000000;988;781
1363;2022-01-07;17:08:42.0000000;689;207
1364;2024-01-30;04:15:46.0000000;1837;784
1365;2024-10-25;04:25:19.0000000;2329;128
1366;2024-01-07;11:37:41.0000000;3582;562
1367;2022-02-19;15:54:20.0000000;3008;491
1368;2023-09-24;16:28:38.0000000;1479;422
1369;2022-01-31;16:58:27.0000000;3128;267
1370;2024-04-15;23:44:13.0000000;267;914
1371;2024-08-03;16:53:06.0000000;968;58
1372;2023-07-24;07:26:57.0000000;856;920
1373;2024-10-26;03:52:13.0000000;3251;778
1374;2022-09-13;03:54:08.0000000;1933;849
1375;2024-08-23;02:32:53.0000000;200;743
1376;2022-06-21;19:16:46.0000000;1337;638
1377;2023-04-01;05:37:16.0000000;2145;355
1378;2022-04-02;16:55:19.0000000;3048;648
1379;2023-10-19;21:47:02.0000000;2239;657
1380;2024-08-23;01:19:25.0000000;1552;80
1381;2023-06-07;11:36:18.0000000;2417;756
1382;2023-01-19;04:36:20.0000000;1040;968
1383;2023-10-22;03:47:49.0000000;922;275
1384;2023-01-16;02:52:25.0000000;1455;841
1385;2024-01-06;04:30:44.0000000;3256;799
1386;2024-06-03;10:18:00.0000000;2484;841
1387;2024-04-02;20:01:47.0000000;579;325
1388;2022-02-14;16:42:37.0000000;952;731
1389;2024-02-29;21:29:06.0000000;2645;993
1390;2022-04-02;01:42:03.0000000;625;447
1391;2024-08-05;12:04:03.0000000;1493;255
1392;2023-10-15;21:27:50.0000000;3356;304
1393;2023-12-09;07:14:14.0000000;953;819
1394;2022-03-24;21:28:47.0000000;1362;552
1395;2023-11-26;10:49:08.0000000;2775;676
1396;2022-07-20;13:44:02.0000000;873;283
1397;2024-08-01;05:12:58.0000000;2661;172
1398;2024-10-25;05:47:04.0000000;1008;731
1399;2023-07-02;20:03:42.0000000;2359;825
1400;2022-04-03;14:06:14.0000000;561;150
1401;2022-12-18;16:30:54.0000000;2354;332
1402;2023-09-02;04:56:55.0000000;691;233
1403;2024-11-24;07:42:57.0000000;747;832
1404;2024-10-09;12:57:56.0000000;1670;764
1405;2022-01-01;09:38:21.0000000;2318;90
1406;2022-11-26;05:09:36.0000000;2957;957
1407;2023-01-14;02:27:17.0000000;361;867
1408;2022-11-15;03:29:59.0000000;2494;49
1409;2023-07-09;00:36:28.0000000;1982;308
1410;2022-12-19;10:29:06.0000000;3411;354
1411;2022-10-26;17:28:35.0000000;594;712
1412;2023-10-11;02:18:46.0000000;3153;789
1413;2023-07-09;19:44:39.0000000;2711;557
1414;2024-11-16;05:38:08.0000000;696;809
1415;2023-09-18;00:01:09.0000000;1867;719
1416;2022-03-11;04:01:59.0000000;291;119
1417;2022-11-01;15:31:40.0000000;1588;539
1418;2024-05-04;23:32:33.0000000;77;542
1419;2024-07-09;12:56:53.0000000;3530;306
1420;2023-03-29;23:37:53.0000000;1729;684
1421;2022-09-09;03:13:58.0000000;404;269
1422;2024-11-04;12:33:34.0000000;2528;853
1423;2022-09-24;04:00:38.0000000;3220;204
1424;2024-10-21;20:43:47.0000000;3091;292
1425;2022-01-20;19:40:01.0000000;1985;945
1426;2023-09-24;17:52:19.0000000;2481;525
1427;2023-03-06;03:58:37.0000000;14;767
1428;2022-02-26;07:58:06.0000000;1733;590
1429;2022-08-28;06:40:14.0000000;187;104
1430;2022-06-15;15:10:36.0000000;949;351
1431;2024-11-07;02:08:35.0000000;3158;600
1432;2024-08-15;13:25:08.0000000;2422;694
1433;2024-08-20;09:13:16.0000000;1752;682
1434;2023-08-28;16:13:32.0000000;1964;543
1435;2022-01-27;23:19:39.0000000;3528;619
1436;2024-08-24;05:32:45.0000000;2460;169
1437;2024-02-08;23:29:52.0000000;1065;166
1438;2024-02-05;11:47:04.0000000;2914;253
1439;2023-09-21;04:52:21.0000000;2150;224
1440;2024-07-29;05:46:11.0000000;39;745
1441;2022-02-28;18:11:39.0000000;851;694
1442;2023-04-26;05:29:09.0000000;1493;128
1443;2023-03-26;04:26:05.0000000;1755;202
1444;2023-08-18;20:13:13.0000000;1080;774
1445;2024-05-13;18:00:37.0000000;2322;128
1446;2022-10-01;03:22:07.0000000;1138;709
1447;2024-04-04;03:28:10.0000000;844;732
1448;2023-10-07;07:57:25.0000000;3220;203
1449;2024-07-01;07:31:44.0000000;742;465
1450;2022-10-04;04:48:25.0000000;2282;986
1451;2024-04-29;08:58:37.0000000;1266;396
1452;2022-10-26;11:02:01.0000000;3181;642
1453;2022-07-13;20:47:05.0000000;575;60
1454;2024-02-25;15:49:41.0000000;951;555
1455;2024-01-03;15:29:38.0000000;2874;397
1456;2024-10-12;11:13:11.0000000;888;443
1457;2023-10-17;19:07:24.0000000;3229;573
1458;2022-12-23;15:16:42.0000000;2265;191
1459;2022-09-23;06:17:51.0000000;2813;648
1460;2023-08-22;19:52:45.0000000;1603;1010
1461;2023-07-10;07:04:11.0000000;383;977
1462;2023-12-11;20:25:16.0000000;2468;54
1463;2024-01-28;22:58:37.0000000;272;601
1464;2024-12-22;11:57:37.0000000;1528;396
1465;2022-10-24;18:15:23.0000000;164;370
1466;2024-07-02;05:32:31.0000000;1651;18
1467;2024-03-22;21:28:11.0000000;2144;55
1468;2024-03-23;18:21:27.0000000;2457;112
1469;2024-04-29;18:32:36.0000000;3178;649
1470;2023-01-26;10:15:58.0000000;2034;544
1471;2022-07-23;20:03:58.0000000;836;613
1472;2024-03-23;03:38:58.0000000;807;875
1473;2024-10-12;23:51:44.0000000;2465;50
1474;2023-10-21;10:51:21.0000000;2870;818
1475;2024-06-12;05:40:55.0000000;704;504
1476;2022-02-25;05:01:58.0000000;989;316
1477;2022-01-27;00:49:57.0000000;654;753
1478;2022-11-03;18:25:22.0000000;3203;687
1479;2022-12-05;10:43:21.0000000;2752;371
1480;2024-06-14;12:41:30.0000000;2410;646
1481;2023-04-09;11:30:01.0000000;72;989
1482;2022-09-09;07:28:33.0000000;379;81
1483;2023-12-27;09:38:20.0000000;2984;51
1484;2022-10-08;21:16:12.0000000;2397;789
1485;2024-06-29;05:23:16.0000000;3350;961
1486;2023-12-25;22:13:56.0000000;2493;155
1487;2024-05-07;15:10:50.0000000;1664;138
1488;2023-12-30;15:25:20.0000000;1079;393
1489;2022-06-25;11:31:52.0000000;2083;249
1490;2024-12-05;01:00:01.0000000;306;109
1491;2024-05-15;19:08:05.0000000;1402;456
1492;2024-07-16;04:36:57.0000000;2112;208
1493;2022-07-20;19:58:36.0000000;2213;327
1494;2022-01-26;15:38:03.0000000;2853;963
1495;2024-06-14;12:28:24.0000000;1554;296
1496;2023-03-01;01:54:55.0000000;3163;897
1497;2024-07-19;00:41:41.0000000;1401;440
1498;2024-08-05;21:40:11.0000000;1897;303
1499;2022-08-27;22:35:27.0000000;122;583
1500;2022-02-03;23:00:09.0000000;1066;461
1501;2023-06-12;23:59:12.0000000;2605;210
1502;2022-10-13;20:15:03.0000000;2882;715
1503;2023-04-11;14:31:09.0000000;1303;124
1504;2022-05-30;08:30:44.0000000;1456;762
1505;2023-06-16;04:08:25.0000000;49;291
1506;2022-07-23;14:24:32.0000000;1186;859
1507;2023-11-08;19:54:37.0000000;2769;50
1508;2023-03-15;04:27:13.0000000;2281;329
1509;2023-04-25;20:16:57.0000000;1295;35
1510;2023-04-01;05:05:52.0000000;2359;526
1511;2024-11-23;00:17:31.0000000;3066;409
1512;2023-08-03;19:11:10.0000000;3029;72
1513;2023-04-09;14:09:27.0000000;3022;373
1514;2024-05-21;14:26:11.0000000;1097;963
1515;2024-01-16;07:10:09.0000000;840;552
1516;2023-03-10;08:32:15.0000000;2543;895
1517;2024-02-25;16:45:01.0000000;3200;379
1518;2022-06-07;12:01:39.0000000;331;899
1519;2024-12-17;23:08:16.0000000;37;56
1520;2023-12-09;11:48:16.0000000;183;691
1521;2024-06-17;23:58:04.0000000;2552;720
1522;2023-08-19;00:03:49.0000000;2363;353
1523;2023-08-10;10:53:20.0000000;759;190
1524;2022-11-06;13:09:36.0000000;1639;149
1525;2022-06-23;11:43:19.0000000;2372;631
1526;2022-09-30;18:14:26.0000000;2163;662
1527;2022-05-14;15:49:31.0000000;2224;287
1528;2023-04-09;12:28:01.0000000;1432;576
1529;2024-04-18;14:23:16.0000000;2821;367
1530;2022-11-18;14:03:16.0000000;503;219
1531;2023-06-14;07:28:09.0000000;1302;686
1532;2022-01-13;01:03:39.0000000;2771;736
1533;2024-10-04;00:57:14.0000000;2389;338
1534;2022-03-16;22:48:40.0000000;1491;292
1535;2024-10-22;07:19:16.0000000;1073;917
1536;2022-03-12;02:53:38.0000000;1086;892
1537;2022-07-25;15:10:56.0000000;1940;72
1538;2023-06-02;19:17:49.0000000;1508;918
1539;2022-05-02;04:25:58.0000000;1746;800
1540;2024-02-14;07:01:29.0000000;2880;884
1541;2023-02-13;18:14:53.0000000;3509;536
1542;2024-03-13;09:43:25.0000000;1856;84
1543;2022-05-05;09:32:00.0000000;547;665
1544;2022-04-23;08:28:55.0000000;946;157
1545;2023-05-18;21:16:02.0000000;1115;456
1546;2022-10-10;02:57:53.0000000;1780;749
1547;2024-04-29;11:06:30.0000000;607;271
1548;2023-04-12;04:59:44.0000000;3310;125
1549;2023-10-14;11:01:30.0000000;1736;374
1550;2024-08-15;14:19:50.0000000;3489;358
1551;2024-07-06;06:47:43.0000000;2961;103
1552;2024-08-02;20:52:42.0000000;2003;562
1553;2023-10-25;02:50:12.0000000;2312;54
1554;2024-07-16;14:53:37.0000000;1641;200
1555;2022-01-15;07:09:03.0000000;679;536
1556;2023-06-20;16:02:20.0000000;3343;196
1557;2024-05-06;11:38:42.0000000;3446;44
1558;2022-10-18;07:44:02.0000000;3059;877
1559;2024-03-24;07:44:24.0000000;1488;165
1560;2024-11-08;05:11:12.0000000;2293;301
1561;2022-05-01;01:01:00.0000000;91;688
1562;2022-12-18;03:34:34.0000000;1448;772
1563;2022-01-10;14:33:50.0000000;2372;745
1564;2022-04-09;06:42:52.0000000;2668;782
1565;2023-12-10;10:18:01.0000000;3206;686
1566;2024-07-01;17:42:08.0000000;1341;981
1567;2022-12-08;04:47:43.0000000;3183;329
1568;2024-10-24;07:16:19.0000000;331;110
1569;2023-04-23;02:13:33.0000000;1183;886
1570;2022-04-27;22:19:12.0000000;603;72
1571;2023-06-23;10:55:52.0000000;3318;988
1572;2022-04-27;07:46:20.0000000;2595;458
1573;2024-09-23;00:53:40.0000000;1667;438
1574;2022-07-03;00:57:17.0000000;673;943
1575;2023-06-01;12:03:15.0000000;1294;711
1576;2023-01-08;00:10:51.0000000;1203;164
1577;2023-11-04;01:09:44.0000000;2650;163
1578;2023-06-28;09:48:21.0000000;1832;279
1579;2022-06-01;10:46:33.0000000;2414;110
1580;2024-09-25;03:21:27.0000000;1854;588
1581;2024-11-22;04:11:08.0000000;763;227
1582;2024-01-05;05:29:36.0000000;2990;246
1583;2024-04-14;18:58:59.0000000;1040;44
1584;2022-03-29;20:03:47.0000000;693;179
1585;2022-07-18;02:22:07.0000000;401;829
1586;2023-04-19;14:10:10.0000000;1948;407
1587;2022-05-09;17:12:59.0000000;117;908
1588;2024-11-12;20:39:32.0000000;3143;618
1589;2024-03-14;02:33:19.0000000;1085;284
1590;2024-07-24;22:24:32.0000000;355;448
1591;2024-04-21;20:22:24.0000000;949;15
1592;2022-08-17;13:18:45.0000000;1173;885
1593;2023-04-26;04:50:36.0000000;527;1
1594;2022-03-13;23:22:45.0000000;3444;967
1595;2022-05-01;15:22:40.0000000;153;204
1596;2024-07-30;21:49:44.0000000;1342;986
1597;2023-06-27;23:54:44.0000000;3577;991
1598;2023-06-11;06:19:25.0000000;1125;780
1599;2024-01-25;17:21:24.0000000;563;253
1600;2022-10-01;07:49:56.0000000;2430;732
1601;2024-04-12;07:19:31.0000000;2594;1000
1602;2024-01-14;00:07:20.0000000;2154;273
1603;2023-11-27;00:28:15.0000000;1432;698
1604;2023-06-15;02:18:43.0000000;940;422
1605;2022-03-14;10:42:45.0000000;1271;957
1606;2023-05-18;04:11:36.0000000;1074;278
1607;2023-08-11;19:08:07.0000000;53;563
1608;2022-12-14;00:58:57.0000000;3349;472
1609;2024-05-19;11:33:43.0000000;1184;232
1610;2022-04-09;14:18:18.0000000;44;29
1611;2022-05-02;14:35:07.0000000;3104;368
1612;2024-11-25;11:19:12.0000000;47;335
1613;2022-03-28;22:00:13.0000000;1209;996
1614;2022-08-01;06:38:52.0000000;3273;826
1615;2022-10-03;15:43:05.0000000;1540;1002
1616;2023-05-18;17:15:13.0000000;2306;236
1617;2022-04-24;13:44:01.0000000;1033;892
1618;2023-12-07;04:07:09.0000000;3029;346
1619;2022-08-03;08:02:52.0000000;1559;62
1620;2022-10-18;04:17:12.0000000;334;426
1621;2022-09-23;16:11:12.0000000;991;491
1622;2023-05-11;23:29:21.0000000;3286;141
1623;2024-11-04;03:00:26.0000000;2852;200
1624;2024-12-30;14:00:53.0000000;2666;88
1625;2023-12-12;06:35:52.0000000;1111;651
1626;2023-11-29;18:01:28.0000000;3505;966
1627;2022-04-27;10:47:07.0000000;569;89
1628;2023-09-26;00:00:30.0000000;2618;127
1629;2024-10-18;12:18:22.0000000;1864;540
1630;2022-11-04;09:16:59.0000000;2560;422
1631;2023-04-15;19:41:45.0000000;1323;970
1632;2023-02-18;03:33:05.0000000;213;110
1633;2022-11-08;19:16:10.0000000;771;1003
1634;2023-06-16;20:48:16.0000000;1112;218
1635;2024-08-16;03:31:55.0000000;1805;10
1636;2022-08-19;05:55:46.0000000;379;782
1637;2023-11-23;10:54:49.0000000;2031;901
1638;2023-06-15;00:20:13.0000000;1731;814
1639;2023-09-04;03:38:50.0000000;3284;86
1640;2022-01-15;07:02:43.0000000;1909;498
1641;2023-01-30;10:12:57.0000000;338;554
1642;2024-07-29;09:19:20.0000000;1101;364
1643;2023-01-05;00:31:16.0000000;2234;830
1644;2022-04-05;00:21:40.0000000;797;215
1645;2023-10-14;22:34:46.0000000;1572;623
1646;2022-09-21;03:23:37.0000000;3156;454
1647;2024-04-16;18:12:47.0000000;3168;664
1648;2023-12-22;23:35:22.0000000;3031;148
1649;2023-04-23;08:44:14.0000000;1897;618
1650;2022-06-02;21:14:16.0000000;2737;590
1651;2024-12-16;02:16:53.0000000;1603;293
1652;2022-09-03;19:34:54.0000000;1333;52
1653;2024-04-07;04:09:59.0000000;2992;707
1654;2023-06-07;02:22:37.0000000;2261;185
1655;2024-10-25;17:04:40.0000000;1047;481
1656;2024-11-21;09:12:33.0000000;1233;263
1657;2022-03-08;21:14:30.0000000;223;900
1658;2024-12-26;05:49:43.0000000;472;421
1659;2024-10-23;00:57:28.0000000;1788;654
1660;2024-11-28;10:02:47.0000000;695;697
1661;2023-07-27;13:58:03.0000000;500;822
1662;2023-03-17;21:21:41.0000000;1005;230
1663;2023-06-20;02:48:35.0000000;182;737
1664;2023-03-09;22:00:52.0000000;2839;867
1665;2024-10-30;16:07:03.0000000;2452;462
1666;2022-05-29;18:57:06.0000000;3167;235
1667;2022-12-11;10:13:31.0000000;655;539
1668;2022-02-22;08:32:32.0000000;2819;284
1669;2023-05-09;09:09:09.0000000;3121;671
1670;2024-08-15;09:49:14.0000000;1466;137
1671;2023-12-11;01:51:28.0000000;2206;313
1672;2022-05-13;09:13:34.0000000;2008;195
1673;2022-06-19;06:20:23.0000000;2297;399
1674;2022-12-10;11:37:50.0000000;1806;233
1675;2023-08-22;19:13:25.0000000;2833;650
1676;2023-08-18;09:51:55.0000000;2977;847
1677;2022-12-16;17:18:11.0000000;171;579
1678;2022-05-25;09:02:34.0000000;1802;978
1679;2023-11-02;22:37:37.0000000;2233;1010
1680;2024-05-01;12:12:03.0000000;2331;926
1681;2023-08-08;12:40:01.0000000;1434;509
1682;2023-05-09;05:33:05.0000000;1928;175
1683;2022-01-26;20:46:00.0000000;3415;802
1684;2022-06-18;00:05:05.0000000;3534;768
1685;2022-09-16;23:39:43.0000000;292;540
1686;2024-09-17;03:14:09.0000000;1850;125
1687;2024-04-17;23:52:48.0000000;1088;490
1688;2022-10-28;21:20:57.0000000;1869;569
1689;2024-05-21;04:13:48.0000000;2623;863
1690;2023-12-06;22:54:57.0000000;3015;384
1691;2023-05-01;15:46:20.0000000;86;247
1692;2022-04-07;01:27:18.0000000;1501;475
1693;2022-07-13;09:10:27.0000000;1323;911
1694;2023-10-12;10:10:22.0000000;2217;578
1695;2022-12-17;03:40:58.0000000;2156;371
1696;2024-02-19;18:55:02.0000000;2268;976
1697;2022-11-24;13:37:43.0000000;1169;6
1698;2022-12-07;16:12:41.0000000;2635;520
1699;2024-08-22;04:36:32.0000000;404;156
1700;2022-07-06;18:51:01.0000000;283;261
1701;2022-05-27;18:27:43.0000000;541;591
1702;2023-03-06;09:01:25.0000000;138;302
1703;2024-11-12;06:29:22.0000000;1998;686
1704;2024-12-10;03:43:02.0000000;140;507
1705;2023-02-07;09:48:58.0000000;3435;524
1706;2022-11-04;01:53:41.0000000;2016;417
1707;2022-03-28;01:15:43.0000000;2882;164
1708;2024-12-25;19:28:23.0000000;211;155
1709;2023-10-15;05:29:07.0000000;2491;157
1710;2023-02-26;09:43:59.0000000;864;896
1711;2023-09-25;07:41:01.0000000;3418;992
1712;2024-09-28;14:44:13.0000000;3290;616
1713;2023-11-27;16:11:23.0000000;2295;292
1714;2023-03-10;02:26:47.0000000;1521;536
1715;2022-11-29;21:39:30.0000000;2536;693
1716;2022-03-17;02:32:51.0000000;176;8
1717;2023-08-18;03:11:29.0000000;1254;90
1718;2024-05-02;21:43:19.0000000;894;631
1719;2023-05-01;13:52:49.0000000;424;1009
1720;2022-10-16;08:57:08.0000000;1588;948
